zipCode,Median_Income,Mean,Pop
12857,45069,52856,496
12858,42594,51013,47
12859,59588,67833,2009
12860,45549,57547,1154
12861,41800,52870,644
12862,40391,47583,27
12864,44135,54637,47
12865,50658,61767,3562
12866,62848,79881,34669
12870,42657,51184,1678
12871,58494,70599,3627
12872,42594,51013,11
12873,50316,61224,741
12874,51932,67411,179
12878,44853,61832,675
12883,35619,50078,5138
12884,52531,60403,360
12885,39201,54355,4710
12886,40391,47583,389
12887,44733,52257,5899
12901,42031,51225,27169
12903,49040,52965,88
12910,41858,49214,2464
12911,38688,49779,35
12912,53583,66408,2114
12913,50310,60213,994
12914,38618,49139,919
12916,39771,50280,2028
12917,42055,52405,1334
12918,55377,62554,2269
12919,50833,59523,2995
12920,43228,53723,2670
12921,54792,60852,2405
12922,38922,45454,61
12923,44556,51852,625
12924,38688,49779,141
12926,40693,51118,2054
12927,38922,45454,272
12928,53369,62554,2115
12929,45750,52922,4127
12930,37519,45564,614
12932,50674,59969,1372
12933,44556,51852,1
12934,44556,51852,1028
12935,43206,50595,1852
12936,47662,62895,618
12937,38559,49133,1529
12939,53875,59038,167
12941,51623,73493,1286
12942,51438,59227,611
12943,51438,59227,450
12944,18527,23834,1951
12945,39164,54153,669
12946,46443,63867,5079
12950,47625,62931,710
12952,46629,53710,600
12953,41765,54785,16245
12955,44837,52545,390
12956,40169,51922,1495
12957,39957,50681,1626
12958,40944,48489,1806
12959,40944,48489,1344
12960,40169,51922,1141
12961,40169,51922,101
12962,57226,66174,5499
12964,51438,59227,188
12965,41528,49438,465
12966,40074,50819,2853
12967,41503,49435,1035
12969,47227,58442,451
12970,53514,58737,1237
12972,52344,65715,5688
12973,38922,45454,146
12974,40169,51922,1523
12976,53875,59038,238
12977,44738,61962,2197
12978,56516,62576,416
12979,50833,59523,2362
12980,37956,45855,1385
12981,56506,62563,2369
12983,44646,57852,6975
12985,54981,66233,1056
12986,47141,56160,6326
12987,51568,73060,152
12989,53875,59038,1074
12992,61377,64433,4586
12993,50337,59415,1719
12996,45105,55563,1955
12997,49960,60329,1128
12998,40169,51922,532
13020,68947,81348,132
13021,45135,56598,40004
13024,28147,35097,1707
13026,54743,64286,1874
13027,65388,77622,29215
13028,48667,58632,1394
13029,65747,72815,5704
13030,55319,66129,3963
13031,61986,74708,15105
13032,49863,58703,11983
13033,50344,59206,3957
13034,55034,64871,2038
13035,68722,90936,8013
13036,49542,60816,8510
13037,57807,64986,8710
13039,72496,79783,14777
13040,47119,58561,2754
13041,77707,81202,9758
13042,50755,59196,2383
13044,48773,58781,2630
13045,43715,55390,28939
13051,88438,106386,155
13052,47994,56858,1677
13053,61020,67925,4239
13054,52631,61232,1558
13057,52353,63145,14986
13060,65452,69366,2913
13061,54998,66073,1069
13062,64375,90094,181
13063,77096,91816,1887
13064,45500,51666,106
13066,80707,112210,12290
13068,57048,67332,5463
13069,41522,53928,25186
13071,54130,63455,1048
13072,47520,56156,1158
13073,56656,69793,6322
13074,40712,49144,4704
13076,56596,65285,2148
13077,56566,65710,6786
13078,81789,105197,8291
13080,61588,65991,3687
13081,54130,63455,1101
13082,57000,68579,4931
13083,31286,41268,1273
13084,65525,73562,4338
13087,50448,63697,145
13088,50364,59696,21965
13090,67537,77124,30795
13092,54162,64360,2553
13101,50954,61850,2457
13102,54483,60680,98
13103,51488,58677,325
13104,85107,111193,14502
13108,62228,74339,6133
13110,63869,73672,2413
13111,45146,51816,1738
13112,67888,78236,1951
13113,52324,61656,322
13114,49305,58220,6487
13115,63611,88824,249
13116,65356,66750,3351
13117,53255,59620,235
13118,54913,64139,6646
13120,31029,34600,1962
13122,73236,98671,994
13123,52761,59594,339
13124,47591,58419,135
13126,46877,58351,36649
13131,47507,56397,4001
13132,52344,62622,4313
13134,52194,62184,118
13135,52952,66008,6507
13136,47591,58419,529
13138,88438,106386,44
13140,46281,55092,4652
13141,55740,71462,680
13142,43950,56712,6553
13143,42890,52667,3315
13144,16585,18921,541
13145,44201,58535,1857
13146,46399,54039,2601
13147,59678,70972,1194
13148,47508,57773,10808
13152,75256,113555,8068
13153,65197,90450,359
13155,47591,58419,613
13156,45376,51760,2273
13157,52761,59594,913
13158,47785,59479,1937
13159,65006,80580,5317
13160,56087,66564,1920
13162,52631,61232,448
13163,59250,61267,334
13164,70876,79325,1492
13165,46563,54381,10840
13166,49303,59112,5992
13167,49801,56718,3399
13202,14319,23181,5360
13203,29509,41040,15250
13204,25653,32885,20508
13205,29466,38435,19967
13206,41095,48459,16681
13207,42722,53001,14811
13208,29888,39943,21502
13209,47372,57348,13433
13210,23759,37458,27631
13211,43048,51942,6460
13212,53848,63132,21246
13214,64411,84322,9101
13215,71865,89392,14187
13219,59601,68273,15773
13224,57498,73752,8993
13301,45500,55176,119
13302,28337,33697,974
13303,56928,65854,1248
13304,67171,75865,1762
13305,43906,51869,268
13308,52157,58781,3708
13309,45957,55725,5981
13310,52315,63358,541
13312,35695,48499,373
13313,42760,52064,630
13314,40588,51113,324
13315,46975,55688,1379
13316,48719,55842,6648
13317,49256,55332,3862
13318,47563,57094,1405
13319,68210,94010,874
13320,12567,15408,550
13321,48666,79323,1202
13322,56313,66039,1127
13323,58077,77938,10653
13324,49447,57988,1971
13325,41719,49516,976
13326,30550,42555,3371
13327,10248,12106,495
13328,54729,66779,1210
13329,42081,49479,3744
13331,44767,56310,271
13332,47787,58880,2344
13334,53327,63403,1315
13335,48221,56849,1545
13337,54158,75165,833
13338,46149,50016,1231
13339,41769,53863,6681
13340,44687,53149,7976
13341,65450,82339,86
13342,48221,56849,149
13343,41786,56072,1687
13345,36345,49607,205
13346,50724,69009,5791
13348,44838,60826,1447
13350,33416,44389,9869
13352,68897,77395,79
13353,44048,69704,151
13354,63653,71825,3264
13355,46007,57526,810
13357,46032,53833,11535
13360,55473,66328,407
13361,42152,50594,743
13362,51696,62608,24
13363,52255,57125,2631
13364,40588,51113,298
13365,41327,53519,8977
13367,40891,52049,7887
13368,38613,48297,1184
13402,48336,60206,1511
13403,60112,69490,7460
13404,44702,53968,179
13406,49327,57188,806
13407,41705,51032,5505
13408,54199,64641,3793
13409,52460,62693,2355
13410,40929,50323,185
13411,45389,60866,3358
13413,60097,80743,15990
13415,48221,56849,99
13416,49321,57168,2128
13417,41780,50437,3196
13418,40588,51113,255
13420,44767,56310,1383
13421,46963,57802,13513
13424,1810,2045,75
13425,51435,62382,1970
13428,40929,50323,1646
13431,49872,58168,1945
13433,38452,48176,1772
13435,68897,77395,317
13436,55473,66328,126
13437,4376,5194,54
13438,53038,61821,3960
13439,42447,51627,3690
13440,48746,56639,44190
13441,6191,7138,4
13450,12308,15045,32
13452,37346,44337,4548
13454,49375,55773,822
13456,59809,72144,4206
13459,1575,1767,68
13460,46640,60401,4440
13461,61649,65733,3152
13464,47399,59447,1288
13469,62267,71248,781
13470,42683,49121,763
13471,42166,51405,3478
13472,44767,56310,241
13473,42157,50170,810
13475,45943,57380,17
13476,53340,65423,3037
13477,51523,64022,1329
13478,53221,61602,3331
13480,50139,59963,3626
13483,45414,53738,225
13484,54648,65191,200
13485,42448,52735,1179
13486,58327,68320,885
13488,45772,55950,134
13489,42287,50160,680
13490,65096,73551,1571
13491,47523,56762,3752
13492,61500,71517,11500
13493,23572,28030,1105
13494,46250,49446,389
13495,38315,47229,2253
13501,32334,44172,35933
13502,41948,48463,33124
13601,43349,53388,37131
13602,35767,37863,4456
13603,35813,39600,7653
13605,53015,64109,4430
13606,55471,64405,2597
13607,41639,53303,2074
13608,45192,53873,1712
13612,48618,63132,2668
13613,39291,49273,2518
13614,46528,61947,272
13615,61382,61731,1159
13616,44791,54875,2261
13617,23377,25222,4743
13618,50734,64372,3071
13619,42094,52943,10778
13620,42526,50843,2134
13621,50359,61137,671
13622,51866,64918,2246
13623,44395,55568,28
13624,49804,61628,4462
13625,49187,56181,1940
13626,46772,57978,2294
13628,39787,51593,228
13630,40506,48081,1297
13633,43274,53546,333
13634,53876,60897,3753
13635,44206,49272,1143
13636,41908,51553,301
13637,41278,56121,3851
13638,48696,63296,347
13639,38922,45454,285
13640,43266,54954,285
13641,49783,61567,79
13642,43269,51885,10301
13643,43950,53267,35
13646,45238,58086,2228
13647,49187,56181,7
13648,34173,39345,1826
13650,47761,62278,1396
13651,50750,67757,124
13652,39069,45414,1613
13654,47853,57095,2424
13655,43334,47499,2990
13656,46113,56953,2521
13658,45115,56229,2379
13659,45830,56049,603
13660,46167,56426,1972
13661,41945,51779,1666
13662,41521,50644,16686
13664,46528,61947,460
13665,41070,51679,819
13666,38922,45454,270
13667,39116,55042,3373
13668,42071,55111,3306
13669,39235,48614,17597
13670,38922,45454,499
13672,48104,55228,474
13673,41289,56037,2389
13674,41908,51553,137
13675,40981,52636,105
13676,32177,45574,16585
13678,37224,53909,154
13679,42649,53235,1726
13680,49695,55729,1263
13681,42303,51021,792
13682,60212,72498,861
13684,43707,48959,1021
13685,52861,60775,2118
13687,49187,56181,466
13690,38922,45454,957
13691,44593,53600,2671
13692,49783,61567,37
13693,51531,66726,418
13694,46404,56444,1415
13695,38922,45454,33
13696,39140,49189,84
13697,39399,49216,2137
13730,40727,50236,2782
13731,37629,56274,1180
13732,68092,77228,8485
13733,45377,53800,5377
13734,45346,53315,2256
13736,49365,57229,2270
13739,45128,51905,852
13740,841,1022,10
13743,49207,57974,3708
13744,57534,69929,1191
13746,49413,60101,2465
13748,52546,61390,4141
13750,48712,53170,1075
13751,48271,52042,175
13752,42048,57814,754
13753,40380,48596,4450
13754,39121,49322,3410
13755,41804,47224,1200
13756,36827,51411,610
13757,49975,56403,1072
13760,51402,62435,44106
13774,36743,51443,252
13775,49693,58832,1811
13776,45958,55833,469
13777,51003,57374,770
13778,46606,55913,6100
13780,47021,53270,1045
13782,39141,55536,775
13783,36908,50878,2633
13784,54745,64600,175
13786,48359,52267,477
13787,49477,54857,3672
13788,5062,5648,92
13790,41872,50875,19409
13794,46793,59469,105
13795,50905,62164,3755
13796,6373,7698,165
13797,47320,58804,2214
13801,47580,58148,1399
13802,52411,59297,721
13803,49013,60090,4064
13804,37775,47918,423
13806,50740,58360,150
13807,43976,57635,1403
13808,45999,55851,1768
13809,46325,51573,1675
13810,29719,36107,788
13811,49223,56637,4495
13812,44466,52460,2392
13813,47681,53836,1017
13815,37838,52864,14100
13820,34282,46675,17871
13825,4225,5291,326
13826,47246,58082,77
13827,53975,64527,11896
13830,47180,55316,5022
13832,47306,58066,718
13833,46989,55951,4427
13834,44806,56152,174
13835,49550,58660,1482
13838,41935,55833,4542
13839,40776,53228,1485
13841,47874,57400,543
13842,35741,41109,355
13843,44740,59220,1963
13844,47303,57511,900
13845,44466,52460,85
13846,50779,59128,244
13847,37775,47918,58
13849,44817,50722,4755
13850,63876,81753,21791
13856,39563,51129,6598
13859,45900,49530,190
13860,48271,52042,95
13861,32391,40845,322
13862,47793,59335,4403
13863,46828,58236,675
13864,50233,59891,1155
13865,46996,57745,6511
13901,43719,56751,20038
13902,78247,82933,4900
13903,46183,63025,19198
13904,41447,52095,9535
13905,36817,50338,27737
14001,54057,60903,9287
14004,42247,50691,9307
14005,56689,63719,1874
14006,54350,63356,10775
14008,49826,60969,1506
14009,46903,56628,5758
14011,53940,60026,8105
14012,47926,55019,2537
14013,43662,50549,1785
14020,41262,55158,23194
14024,45703,52530,1730
14025,62469,72058,2966
14026,83709,88525,653
14028,52951,65587,1590
14030,54156,71413,1521
14031,68540,97145,8935
14032,84415,100261,5397
14033,65753,77371,2190
14034,46039,51328,4523
14035,52792,56780,108
14036,51534,59546,5334
14037,53047,58262,1032
14039,57917,67976,117
14040,57135,63968,2159
14041,45650,55206,183
14042,41954,49875,4159
14043,50187,58352,26663
14047,62217,74876,6803
14048,36106,45656,15963
14051,100528,126571,18115
14052,56013,76959,15120
14054,60754,67223,1339
14055,54056,69986,1640
14057,62805,75159,8440
14058,51764,59424,2319
14059,71080,86727,8670
14060,47215,54169,498
14061,54688,60773,304
14062,46479,52862,3443
14063,42016,52897,14422
14065,47789,54861,1884
14066,46001,52085,1358
14067,51793,67957,5305
14068,74113,88835,5723
14069,59609,71157,928
14070,39446,49718,6802
14072,77733,87554,18623
14075,65166,73464,41797
14080,63094,69934,4493
14081,46472,62257,3055
14082,57557,67469,498
14085,81212,98598,5723
14086,67559,74727,28889
14091,47309,65996,1165
14092,58574,74823,11138
14094,50985,60439,50641
14098,44836,53987,2925
14101,40939,48306,2059
14103,40440,51996,11494
14105,45749,58743,4628
14108,49986,60620,5971
14109,48571,61663,1347
14111,49745,65753,3204
14112,68066,78580,85
14113,56138,65289,752
14120,52522,61822,43140
14125,51146,59012,3818
14126,53145,66096,510
14127,80904,95589,28362
14129,43915,53432,1756
14130,45726,52728,275
14131,56257,70089,5277
14132,62959,70586,5900
14134,56901,76613,101
14135,56887,61886,163
14136,47119,55837,5322
14138,45836,53081,2012
14139,54570,72873,2167
14141,44355,55378,7781
14143,61088,70491,1190
14145,55206,62849,1795
14150,46638,55919,44756
14167,54814,62033,1707
14168,45646,56132,42
14169,50064,63359,81
14170,76017,101036,2276
14171,46074,51009,2117
14172,54186,71522,3182
14173,39583,48099,431
14174,62904,81800,5757
14201,20512,32142,13553
14202,26963,55346,4027
14203,20209,39080,1184
14204,18371,31729,9977
14206,33847,39887,22991
14207,26253,36887,22986
14208,25206,34094,13349
14209,35969,57523,8205
14210,31853,40284,16623
14211,24889,34464,29664
14212,24113,32091,15343
14213,19121,29622,23309
14214,35784,47072,18126
14215,28968,36218,39927
14216,47453,64984,23633
14217,46301,57788,24765
14218,31054,38644,18095
14219,43442,52208,12437
14220,44893,53325,26426
14221,74419,94050,51623
14222,29683,48182,11213
14223,53893,62646,23796
14224,54838,64735,40653
14225,45634,52981,35048
14226,57540,72781,29349
14227,50838,57980,24689
14228,43245,55499,16422
14301,23498,35600,14247
14302,22750,35097,120
14303,26198,37794,6926
14304,45605,54012,30838
14305,24090,32599,15249
14411,46472,53135,14421
14414,56636,67555,6445
14415,40055,55793,116
14416,58969,65844,3872
14418,46204,54291,1306
14420,51719,62327,19580
14422,58573,65377,2567
14423,52056,60430,4992
14424,53453,68369,24767
14425,59630,66975,9486
14427,49379,56202,2013
14428,65993,72039,7527
14432,54966,61406,6018
14433,43377,52041,4809
14435,7801,9056,380
14437,44691,53688,12172
14441,46691,69147,331
14445,51754,65184,8075
14450,77142,93788,40834
14454,42503,49711,10239
14456,46567,59899,20413
14462,57318,66961,643
14464,59287,64166,7810
14466,50428,64346,1672
14467,65834,75564,8857
14468,65059,72772,16741
14469,59238,81425,6280
14470,53517,61157,9074
14471,45942,62575,2671
14472,85758,105815,7829
14475,60714,83637,223
14476,63278,67495,2368
14477,63358,67077,1737
14478,61485,79711,1399
14479,45134,57390,112
14480,59568,69219,667
14481,57384,67069,1912
14482,52826,63329,8557
14485,55559,64599,4579
14486,45500,55092,286
14487,58384,68564,5858
14489,41531,49221,7432
14502,61722,75057,9414
14504,46702,53635,1443
14505,55172,62980,5598
14506,112691,138538,1289
14507,45769,53671,1324
14510,47873,54814,5013
14511,61462,68537,568
14512,47521,60518,4659
14513,46263,52973,14569
14514,57692,64299,4403
14516,51302,59001,2525
14517,44514,53633,2850
14519,67230,74778,10843
14521,44827,54301,2955
14522,52819,58950,9089
14525,59242,66986,2898
14526,73106,88164,19584
14527,46598,60799,12817
14529,42057,54757,13
14530,46592,50285,7595
14532,64563,72670,4286
14533,45776,55372,2007
14534,93605,125188,29833
14536,45322,52161,674
14537,51406,57507,191
14539,45500,55092,158
14541,54908,63856,2036
14542,51019,58978,75
14543,80051,92744,3197
14544,50490,59119,1990
14545,52066,58341,162
14546,61562,68339,4940
14548,49608,56310,4139
14549,50167,57022,60
14550,46374,52420,1584
